Postal Code;Special code;Submunicipality code;R?gion code;Province code;Arrondissement code;Municipality code;ISO 3166-3 Area code;Official language or language combination;Sub-municipality name (French);Sub-municipality name (Dutch);Sub-municipality name (German);R?gion name (German);R?gion name (Dutch);R?gion name (French);Province name (German);Province name (Dutch);Province name (French);Arrondissement name (German);Arrondissement name (Dutch);Arrondissement name (French);Municipality name (German);Municipality name (Dutch);Municipality name (French);sub_municipaliti_name_maj
4347;0;64025A-II;3000;60000;64000;64025;BEL;FR;Fexhe-le-Haut-Clocher;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Fexhe-le-Haut-Clocher;FEXHE-LE-HAUT-CLOCHER
4350;0;64063B;3000;60000;64000;64063;BEL;FR;Lamine;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Remicourt;LAMINE
4351;0;64063D;3000;60000;64000;64063;BEL;FR;Hodeige;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Remicourt;HODEIGE
4357;0;64023A;3000;60000;64000;64023;BEL;FR;Donceel;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Donceel;DONCEEL
4360;0;64056A-III;3000;60000;64000;64056;BEL;FR;Lens-sur-Geer;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Oreye;LENS-SUR-GEER
4367;0;64021A-I;3000;60000;64000;64021;BEL;FR;Crisn?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Crisn?e;CRISNEE
4400;0;62120A-III;3000;60000;62000;62120;BEL;FR;Chokier;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Fl?malle;CHOKIER
4420;0;62093A;3000;60000;62000;62093;BEL;FR;Saint-Nicolas;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Saint-Nicolas;SAINT-NICOLAS
4430;0;62003A;3000;60000;62000;62003;BEL;FR;Ans;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Ans;ANS
4431;0;62003B;3000;60000;62000;62003;BEL;FR;Loncin;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Ans;LONCIN
4432;0;62003C;3000;60000;62000;62003;BEL;FR;Alleur;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Ans;ALLEUR
4450;0;62060D;3000;60000;62000;62060;BEL;FR;Villers-Saint-Sim?on;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Juprelle;VILLERS-SAINT-SIMEON
4451;0;62060E;3000;60000;62000;62060;BEL;FR;Voroux-lez-Liers;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Juprelle;VOROUX-LEZ-LIERS
4452;0;62060G;3000;60000;62000;62060;BEL;FR;Wihogne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Juprelle;WIHOGNE
4453;0;62060D;3000;60000;62000;62060;BEL;FR;Villers-Saint-Sim?on;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Juprelle;VILLERS-SAINT-SIMEON
4458;0;62060C;3000;60000;62000;62060;BEL;FR;Fexhe-Slins;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Juprelle;FEXHE-SLINS
4460;0;62118E;3000;60000;62000;62118;BEL;FR;Velroux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Gr?ce-Hollogne;VELROUX
4470;0;64065A;3000;60000;64000;64065;BEL;FR;Saint-Georges-sur-Meuse;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Waremme;;;Saint-Georges-sur-Meuse;SAINT-GEORGES-SUR-MEUSE
4480;0;61080C;3000;60000;61000;61080;BEL;FR;Clermont-sous-Huy;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Engis;CLERMONT-SOUS-HUY
4500;0;61031B;3000;60000;61000;61031;BEL;FR;Ben-Ahin;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Huy;BEN-AHIN
4520;0;61072C;3000;60000;61000;61072;BEL;FR;Moha;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Wanze;MOHA
4530;0;61068B;3000;60000;61000;61068;BEL;FR;Warnant-Dreye;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Villers-le-Bouillet;WARNANT-DREYE
4537;0;61063-Z;3000;60000;61000;61063;BEL;FR;Verlaine;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Verlaine;VERLAINE
4540;0;61003A;3000;60000;61000;61003;BEL;FR;Amay;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Amay;AMAY
4550;0;61043C;3000;60000;61000;61043;BEL;FR;Yern?e-Fraineux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Nandrin;YERNEE-FRAINEUX
4557;0;61081A;3000;60000;61000;61081;BEL;FR;Soheit-Tinlot;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Tinlot;SOHEIT-TINLOT
4560;0;61012A;3000;60000;61000;61012;BEL;FR;Clavier;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Clavier;CLAVIER
4570;0;61039A;3000;60000;61000;61039;BEL;FR;Marchin;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Marchin;MARCHIN
4577;0;61041B;3000;60000;61000;61041;BEL;FR;Vierset-Barse;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Modave;VIERSET-BARSE
4590;0;61048A;3000;60000;61000;61048;BEL;FR;Ouffet;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Huy;;;Ouffet;OUFFET
4600;0;62108A;3000;60000;62000;62108;BEL;FR;Vis?;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Vis?;VISE
4601;0;62108C;3000;60000;62000;62108;BEL;FR;Argenteau;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Vis?;ARGENTEAU
4602;0;62108D;3000;60000;62000;62108;BEL;FR;Cheratte;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Vis?;CHERATTE
4606;0;62027H;3000;60000;62000;62027;BEL;FR;Saint-Andr?;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Dalhem;SAINT-ANDRE
4607;0;62027C;3000;60000;62000;62027;BEL;FR;Bombaye;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Dalhem;BOMBAYE
4608;0;62027F;3000;60000;62000;62027;BEL;FR;Neufch?teau;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Dalhem;NEUFCHATEAU
4610;0;62015B;3000;60000;62000;62015;BEL;FR;Queue-du-Bois;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Beyne-Heusay;QUEUE-DU-BOIS
4620;0;62038A;3000;60000;62000;62038;BEL;FR;Fl?ron;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Fl?ron;FLERON
4621;0;62038B;3000;60000;62000;62038;BEL;FR;Retinne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Fl?ron;RETINNE
4623;0;62038C;3000;60000;62000;62038;BEL;FR;Magn?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Fl?ron;MAGNEE
4624;0;62038D;3000;60000;62000;62038;BEL;FR;Roms?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Fl?ron;ROMSEE
4630;0;62099A;3000;60000;62000;62099;BEL;FR;Soumagne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Soumagne;SOUMAGNE
4630;0;62099F;3000;60000;62000;62099;BEL;FR;?vegn?e-Tign?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Soumagne;EVEGNEE-TIGNEE
4631;0;62099F;3000;60000;62000;62099;BEL;FR;?vegn?e-Tign?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Soumagne;EVEGNEE-TIGNEE
4632;0;62099E;3000;60000;62000;62099;BEL;FR;Cerexhe-Heuseux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Soumagne;CEREXHE-HEUSEUX
4633;0;62099D;3000;60000;62000;62099;BEL;FR;Melen;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Soumagne;MELEN
4650;0;63035A;3000;60000;63000;63035;BEL;FR;Herve;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;HERVE
4650;0;63035E;3000;60000;63000;63035;BEL;FR;Grand-Rechain;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;GRAND-RECHAIN
4650;0;63035D;3000;60000;63000;63035;BEL;FR;Chaineux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;CHAINEUX
4650;0;63035H;3000;60000;63000;63035;BEL;FR;Jul?mont;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;JULEMONT
4651;0;63035A;3000;60000;63000;63035;BEL;FR;Herve;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;HERVE
4652;0;63035F;3000;60000;63000;63035;BEL;FR;Xhendelesse;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;XHENDELESSE
4653;0;63035G;3000;60000;63000;63035;BEL;FR;Bolland;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;BOLLAND
4654;0;63035B;3000;60000;63000;63035;BEL;FR;Charneux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Herve;CHARNEUX
4670;0;62119B;3000;60000;62000;62119;BEL;FR;Mortier;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Blegny;MORTIER
4671;0;62119D;3000;60000;62000;62119;BEL;FR;Saive;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Blegny;SAIVE
4672;0;62119F;3000;60000;62000;62119;BEL;FR;Saint-Remy;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Blegny;SAINT-REMY
4680;0;62079E;3000;60000;62000;62079;BEL;FR;Herm?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Oupeye;HERMEE
4681;0;62079C;3000;60000;62000;62079;BEL;FR;Hermalle-sous-Argenteau;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Oupeye;HERMALLE-SOUS-ARGENTEAU
4682;0;62079G;3000;60000;62000;62079;BEL;FR;Heure-le-Romain;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Oupeye;HEURE-LE-ROMAIN
4683;0;62079D;3000;60000;62000;62079;BEL;FR;Vivegnis;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Oupeye;VIVEGNIS
4684;0;62079B;3000;60000;62000;62079;BEL;FR;Haccourt;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Oupeye;HACCOURT
4690;0;62011A;3000;60000;62000;62011;BEL;FR;Bassenge;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Bassenge;BASSENGE
4700;0;63023A;3000;60000;63000;63023;BEL;DE-fr;;;Eupen;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Eupen;;Eupen;
4701;0;63023B;3000;60000;63000;63023;BEL;DE-fr;;;Kettenis;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Eupen;;Eupen;
4710;0;63048A;3000;60000;63000;63048;BEL;DE-fr;;;Lontzen;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Lontzen;;Lontzen;
4711;0;63048B;3000;60000;63000;63048;BEL;DE-fr;;;Walhorn;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Lontzen;;Lontzen;
4720;0;63040A;3000;60000;63000;63040;BEL;DE-fr;;;Kelmis;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Kelmis;;La Calamine;
4721;0;63040A;3000;60000;63000;63040;BEL;DE-fr;;;Kelmis;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Kelmis;;La Calamine;
4728;0;63040C;3000;60000;63000;63040;BEL;DE-fr;;;Hergenrath;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Kelmis;;La Calamine;
4730;0;63061A;3000;60000;63000;63061;BEL;DE-fr;;;Raeren;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Raeren;;Raeren;
4730;0;63061C;3000;60000;63000;63061;BEL;DE-fr;;;Hauset;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Raeren;;Raeren;
4731;0;63061B;3000;60000;63000;63061;BEL;DE-fr;;;Eynatten;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Raeren;;Raeren;
4750;0;63013B;3000;60000;63000;63013;BEL;DE-fr;;;Elsenborn;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;B?tgenbach;;Butgenbach;
4760;0;63012-Z;3000;60000;63000;63012;BEL;DE-fr;;;Manderfeld;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;B?llingen;;Bullange;
4761;0;63012B;3000;60000;63000;63012;BEL;DE-fr;;;Rocherath;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;B?llingen;;Bullange;
4770;0;63001-Z;3000;60000;63000;63001;BEL;DE-fr;;;Amel;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Amel;;Ambl?ve;
4771;0;63001B;3000;60000;63000;63001;BEL;DE-fr;;;Heppenbach;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Amel;;Ambl?ve;
4780;0;63067-Z;3000;60000;63000;63067;BEL;DE-fr;;;Sankt Vith;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Sankt Vith;;Saint-Vith;
4780;0;63067F;3000;60000;63000;63067;BEL;DE-fr;;;Recht;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Sankt Vith;;Saint-Vith;
4782;0;63067C;3000;60000;63000;63067;BEL;DE-fr;;;Sch?nberg;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Sankt Vith;;Saint-Vith;
4783;0;63067D;3000;60000;63000;63067;BEL;DE-fr;;;Lommersweiler;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Sankt Vith;;Saint-Vith;
4784;0;63067E;3000;60000;63000;63067;BEL;DE-fr;;;Crombach;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Sankt Vith;;Saint-Vith;
4790;0;63087B;3000;60000;63000;63087;BEL;DE-fr;;;Reuland;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Burg-Reuland;;Burg-Reuland;
4791;0;63087A;3000;60000;63000;63087;BEL;DE-fr;;;Thommen;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Burg-Reuland;;Burg-Reuland;
4800;0;63079-Z;3000;60000;63000;63079;BEL;FR;Heusy;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Verviers;HEUSY
4800;0;63079A;3000;60000;63000;63079;BEL;FR;Verviers;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Verviers;VERVIERS
4801;0;63079B;3000;60000;63000;63079;BEL;FR;Stembert;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Verviers;STEMBERT
4802;0;63079-Z;3000;60000;63000;63079;BEL;FR;Heusy;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Verviers;HEUSY
4820;0;63020A;3000;60000;63000;63020;BEL;FR;Dison;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Dison;DISON
4821;0;63020B;3000;60000;63000;63020;BEL;FR;Andrimont;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Dison;ANDRIMONT
4830;0;63046A;3000;60000;63000;63046;BEL;FR;Limbourg;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Limbourg;LIMBOURG
4831;0;63046B;3000;60000;63000;63046;BEL;FR;Bilstain;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Limbourg;BILSTAIN
4834;0;63046C;3000;60000;63000;63046;BEL;FR;Go?;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Limbourg;GOE
4837;0;63004B;3000;60000;63000;63004;BEL;FR;Membach;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Baelen;MEMBACH
4840;0;63084A;3000;60000;63000;63084;BEL;FR;Welkenraedt;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Welkenraedt;WELKENRAEDT
4841;0;63084B;3000;60000;63000;63084;BEL;FR;Henri-Chapelle;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Welkenraedt;HENRI-CHAPELLE
4845;0;63038B;3000;60000;63000;63038;BEL;FR;Sart;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Jalhay;SART
4850;0;63088C;3000;60000;63000;63088;BEL;FR;Montzen;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Plombi?res;MONTZEN
4851;0;63088A;3000;60000;63000;63088;BEL;FR;Gemmenich;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Plombi?res;GEMMENICH
4852;0;63088D;3000;60000;63000;63088;BEL;FR;Hombourg;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Plombi?res;HOMBOURG
4860;0;63058A-I;3000;60000;63000;63058;BEL;FR;Pepinster;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Pepinster;PEPINSTER
4861;0;63058B;3000;60000;63000;63058;BEL;FR;Soiron;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Pepinster;SOIRON
4870;0;63057A;3000;60000;63000;63057;BEL;FR;Olne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Olne;OLNE
4877;0;63057A;3000;60000;63000;63057;BEL;FR;Olne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Olne;OLNE
4880;0;63003A;3000;60000;63000;63003;BEL;FR;Aubel;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Aubel;AUBEL
4890;0;63089B;3000;60000;63000;63089;BEL;FR;Clermont;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Thimister-Clermont;CLERMONT
4900;0;63072A;3000;60000;63000;63072;BEL;FR;Spa;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Spa;SPA
4910;0;63076C;3000;60000;63000;63076;BEL;FR;La Reid;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Theux;LA REID
4920;0;62009A;3000;60000;62000;62009;BEL;FR;Aywaille;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;;;Li?ge;;;Aywaille;AYWAILLE
4950;0;63080B;3000;60000;63000;63080;BEL;FR-de;Robertville;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Weismes;;Waimes;ROBERTVILLE
4960;0;63049B;3000;60000;63000;63049;BEL;FR-de;Beverc?;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;Malmedy;;Malmedy;BEVERCE
4970;0;63073A;3000;60000;63000;63073;BEL;FR;Stavelot;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Stavelot;STAVELOT
4980;0;63086B;3000;60000;63000;63086;BEL;FR;Wanne;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Trois-Ponts;WANNE
4983;0;63086C;3000;60000;63000;63086;BEL;FR;Basse-Bodeux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Trois-Ponts;BASSE-BODEUX
4987;0;63075A;3000;60000;63000;63075;BEL;FR;Stoumont;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Stoumont;STOUMONT
4990;0;63045A;3000;60000;63000;63045;BEL;FR;Lierneux;;;Wallonische Region;Waals Gewest;R?gion wallonne;L?ttich;;Li?ge;Verviers;;Verviers;;;Lierneux;LIERNEUX
5000;0;92094A;3000;90000;92000;92094;BEL;FR;Namur;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;NAMUR
5001;0;92094H;3000;90000;92000;92094;BEL;FR;Belgrade;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;BELGRADE
5002;0;92094J;3000;90000;92000;92094;BEL;FR;Saint-Servais;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;SAINT-SERVAIS
5003;0;92094M;3000;90000;92000;92094;BEL;FR;Saint-Marc;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;SAINT-MARC
5004;0;92094K;3000;90000;92000;92094;BEL;FR;Bouge;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;BOUGE
5010;0;92094A;3000;90000;92000;92094;BEL;FR;Namur;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;NAMUR
5012;1;92094A;3000;90000;92000;92094;BEL;FR;Namur;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;NAMUR
5020;0;92094L-II;3000;90000;92000;92094;BEL;FR;Vedrin;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;VEDRIN
5020;0;92094E;3000;90000;92000;92094;BEL;FR;Flawinne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;FLAWINNE
5021;0;92094P-II;3000;90000;92000;92094;BEL;FR;Boninne;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;BONINNE
5022;0;92094N-II;3000;90000;92000;92094;BEL;FR;Cognel?e;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;COGNELEE
5024;0;92094S;3000;90000;92000;92094;BEL;FR;Marche-les-Dames;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;MARCHE-LES-DAMES
5030;0;92142A-I;3000;90000;92000;92142;BEL;FR;Gembloux;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Gembloux;GEMBLOUX
5031;0;92142B;3000;90000;92000;92142;BEL;FR;Grand-Leez;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Gembloux;GRAND-LEEZ
5032;0;92142E;3000;90000;92000;92142;BEL;FR;Bossi?re;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Gembloux;BOSSIERE
5060;0;92137A;3000;90000;92000;92137;BEL;FR;Auvelais;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Sambreville;AUVELAIS
5070;0;92048A;3000;90000;92000;92048;BEL;FR;Fosses-la-Ville;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Fosses-la-Ville;FOSSES-LA-VILLE
5080;0;92141A;3000;90000;92000;92141;BEL;FR;?mines;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;La Bruy?re;EMINES
5081;0;92141D;3000;90000;92000;92141;BEL;FR;Saint-Denis;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;La Bruy?re;SAINT-DENIS
5100;0;92094X;3000;90000;92000;92094;BEL;FR;Dave;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;DAVE
5101;0;92094U;3000;90000;92000;92094;BEL;FR;Loyers;;;Wallonische Region;Waals Gewest;R?gion wallonne;;;Namur;;;Namur;;;Namur;LOYERS
