url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36829,vbd36829,171000,1,55.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36831,vbd36831,234000,2,85.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36835,vbd36835,185000,1,65.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36832,vbd36832,185000,1,65.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,14.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36834,vbd36834,237000,2,85.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36837,vbd36837,239000,2,85.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36825,vbd36825,171000,1,55.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36828,vbd36828,241000,2,88.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,10.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36827,vbd36827,234000,2,85.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36838,vbd36838,328000,3,115.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,4,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36824,vbd36824,241000,2,88.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36836,vbd36836,353000,3,135.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36808,vbd36808,186000,1,66.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36802,vbd36802,183000,1,66.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36799,vbd36799,183000,1,65.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7090/braine-le-comte/vbd36833,vbd36833,350000,3,135.0,New,2,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,12.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,0,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36815,vbd36815,188000,1,66.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36821,vbd36821,230000,1,66.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,37.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,4,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36807,vbd36807,212000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36820,vbd36820,218000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36814,vbd36814,215000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36798,vbd36798,212000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36801,vbd36801,224000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36797,vbd36797,226000,2,82.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,20.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36805,vbd36805,224000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36804,vbd36804,224000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36796,vbd36796,224000,2,82.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,21.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,0,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36811,vbd36811,227000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36806,vbd36806,226000,2,82.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36812,vbd36812,227000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36813,vbd36813,229000,2,82.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,2,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36818,vbd36818,230000,2,83.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,3,None,4,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd36803,vbd36803,241000,2,89.0,New,3,None,1,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8.0,None,None,None,None,None,100.0,None,None,None,None,None,(information not available),(information not available),None,None,None,None,None,No,None,None,None,1,Yes,Yes,None,1,None,4,None,None,None,None,None,None,None,: No,None
